we,h
0.0013060723501774035,0.00021354839043183826
0.0014520995428986435,0.00022902725870958089
0.001313376581196937,0.0002143527144848007
0.0012427522792875503,0.0002064033369080093
0.0014227939596033645,0.0002260306669137205
0.0015072099609466784,0.0002345373775688451
0.00154786706280732,0.00023846999205735878
0.001362838637887968,0.00021971141499220814
0.001478766278298276,0.0002316901250340861
0.0015341139075200415,0.0002371305865991804
0.0013556969701266914,0.0002189449881125443
0.0012641638175155373,0.00020883561377683477
0.0012180867064824766,0.00020352508374947475
0.0014115121931245268,0.0002248510418903238
0.0015018623627908534,0.00023398498353873447
0.0015453014448873344,0.0002381964829500772
0.00156641711288147,0.00024019769897616858
0.001576706651028055,0.00024117333187329256
0.0015817644172842035,0.00024163633588984623
0.001380447968214232,0.00022155896648974342
0.0012767625517617345,0.00021023619737929293
0.001224410230767716,0.00020423821458926178
0.001198328272496841,0.00020117735287467517
0.0014025945552147646,0.0002238727834648984
0.0012880884829042552,0.0002114814608698172
0.0014437822689635947,0.00022812065538806216
0.001517350446730527,0.0002354458443021431
0.0015528646388809186,0.0002388610816586335
0.001365462148379274,0.0002199323066922234
0.0014800453725332878,0.00023176594957654428
0.0015347816651966413,0.00023714054777078264
0.001561305824540577,0.0002396843721825597
0.0013698304494967194,0.00022041455417358554
0.0014821190245832944,0.00023197580079237156
0.0015357794590769602,0.00023724014236446735
0.0015617883837477538,0.0002397336001255551
0.0013701035152961108,0.00022043312295848952
0.001482259778247991,0.00023197809904841287
0.0015358861572578389,0.0002372225004530988
0.0015618659849516525,0.0002397123750536935
0.0013701620153723985,0.00022041547365494717
0.001271569964115459,0.0002096042092198096
0.0014361778326502086,0.00022730631974983255
0.0013052767703294597,0.00021337177908906595
0.001238767790083246,0.00020585302647872414
0.0014210586416300189,0.00022575550768337555
0.001297553133085635,0.0002125056893146261
0.0014482204709240722,0.00022853546637211024
0.0013114545372618347,0.00021405525372805356
0.0012418778511866179,0.00020621159405046952
0.001207045334257954,0.0002021587585338361
0.0014066110458041893,0.00022423676104779743
0.00149960938660736,0.0002336646174806952
0.0013379454431045068,0.00021692975222266768
0.0012552493606834353,0.00020773194496872375
0.0014286706502497828,0.0002265132577869663
0.0015101737592280611,0.0002346797560439023
0.0013434170996876019,0.00021750356237146523
0.0012580569789101936,0.00020802239078234069
0.0014300012831722055,0.0002266148875282778
0.0015108465123845922,0.00023470771848825054
0.0013437901780509794,0.00021751164236196417
0.001469957442966128,0.00023063999821389233
0.0013227150198991716,0.00021520233605228418
0.0012476083228641819,0.00020679694919519733
0.0014252339895417469,0.00022608622819233557
0.0015086063274773651,0.00023444695313261846
0.0013426362324844548,0.00021736443182368323
0.0012576828464077076,0.0002079416236396716
0.0014298513933948852,0.00022656829312541152
0.0015108069500384036,0.0002346701931486143
0.0015497909272665126,0.00023844209864191376
0.001363973140480604,0.00021965479990082468
0.0012685274429659653,0.0002091570917896849
0.0014348996666414982,0.00022705381790595174
0.0015132291525354596,0.0002348877131880203
0.0013450570725765199,0.00021760354010591637
0.0012589268055400403,0.0002080624776489136
0.0014304507419600136,0.00022660523714347627
0.0013024483464271874,0.00021294560057556633
0.001450650049153393,0.00022864765845906145
0.001312798217765832,0.00021408589338532693
0.0014554817771713978,0.00022913322263256507
0.001315306375099026,0.00021434621758310493
0.0012439075279824779,0.00020633260334640928
0.0014235600068236618,0.0002258799031241482
0.0012989083677634413,0.00021255054320234296
0.0012356395323509823,0.00020539656579070015
0.0012040323741695233,0.00020171165457716586
0.0011883852828911984,0.00019985924688753696
0.001398263670331884,0.00022325857983602487
0.0014957762179557766,0.00023315485738696523
0.001542548202811661,0.00023770820638823226
0.001360219707644396,0.00021923264886579503
0.001477724341817433,0.00023137896953710297
0.0015338136609104446,0.00023688354236228398
0.0015610131814509408,0.00023947300803728414
0.0015742838865545658,0.00024071449642380945
0.0013766963495498072,0.00022097995195812813
0.001275017025101481,0.00020986373165226614
0.0012236899082525036,0.00020398805943319426
0.0014143438492686517,0.00022490087028060224
0.0012942134764149966,0.0002120046400710581
0.0014468226868152869,0.00022824316929270444
0.0015189713199942924,0.00023541908756677802
0.0015537967699815543,0.00023877522956808922
0.0013660580222910757,0.0002198494722703006
0.0012695852567848435,0.00020926345659706352
0.0012209612223648923,0.00020368279542835256
0.0014130575700183256,0.00022479591415219192
0.0015027990417431805,0.00023385757981315695
0.0015459640889962168,0.00023803162739451347
0.0015669478639112936,0.00024001522949831607
0.0015772012899159832,0.00024096883204902995
0.001378225211474832,0.00022112530759837488
0.001486291102638426,0.0002321895471845071
0.001538016602168285,0.00023722904774829492
0.0015630854203855084,0.00023962480766708148
0.0013708998507298827,0.00022033765270380705
0.001272067158285505,0.00020951888157852517
0.001436583174581358,0.00022718114365570974
0.0015141083324442018,0.00023490998966573407
0.0015514700030733678,0.00023851683463828246
0.0015696416673450005,0.00024024408516366052
0.001374329882584683,0.00022068816774251562
0.0012738450252657951,0.00020969480464933608
0.001437410145721621,0.00022725099883606257
0.0013060637965623813,0.00021328701221150795
0.0014523792378275428,0.00022876941802576025
0.0013137244151084858,0.0002141412220535401
0.0014559433304658486,0.0002291407483755569
0.0013155475433401004,0.0002143512689069869
0.0012440696065352133,0.0002063195421319834
0.0012082447328709714,0.00020217227070371655
0.0014073017706019914,0.00022416662947446494
0.001500088638839216,0.000233556732925818
0.001544684519643499,0.00023787332461041956
0.0013613773255168639,0.00021930992883312903
0.0012672396110284413,0.0002089621729092559
0.0014343404039990047,0.0002269526270533732
0.0015130334177539222,0.00023480601741521676
0.0015509753098197963,0.00023845476207965717
0.0013646521614416379,0.00021964305530613445
0.0014798876465959418,0.00023152379811029015
0.00132787946627386,0.00021568600969137626
0.0014625732892713786,0.0002298023584466556
0.0015265726742289727,0.0002361215542315678
0.0013519765493679083,0.0002183084591239386
0.0012624655015253344,0.00020842718357555722
0.0012174075474243023,0.00020325179498939137
0.0014114854967965744,0.0002245980140879447
0.0015021128198091458,0.00023373708864449523
0.0015456548423181619,0.0002379625586499151
0.001361858181901102,0.0002193714850223389
0.0014785383741542152,0.00023141936568586065
0.0015342461990355174,0.00023688233338224412
0.0013559609066145675,0.00021873982008470527
0.0012644832005440142,0.00020865912038484213
0.0014330564221064297,0.00022683186935376274
0.0015123807720184566,0.00023476909105083296
0.0015506335129367205,0.00023844988017901825
0.001569222051139397,0.00024021755003468724
0.0013741036334929547,0.00022067503966071643
0.00148435418737396,0.00023198239598770488
0.0015370956391828397,0.00023712481831761984
0.001357457716619672,0.00021887341476806025
0.0012652638745722369,0.00020872308234608084
0.0012188465572927163,0.0002033877189872367
0.0011957620825643047,0.00020067652139803036
0.0014016765188108293,0.0002235464392822087
0.0012877702091294969,0.0002112525556840533
0.0012301174650420365,0.00020469342728079968
0.0014173325563101998,0.00022516229925579343
0.0015049453741678017,0.00023397029265677857
0.0015470693537432568,0.0002380513069484575
0.0015675648772263753,0.00023998586480603813
0.001577552968835639,0.0002409296055428634
0.0013784533820691473,0.00022108946141198593
0.001275947216856786,0.00020991153948942605
0.0014384076362257791,0.00022732937549285113
0.0015150213081271977,0.0002349580711568388
0.0015519790191283562,0.00023850721535784218
0.0013651760412171311,0.00021967593845721378
0.001480187110951199,0.00023151310285888938
0.0015351377987294949,0.00023687852277570447
0.001561779636299601,0.00023940982868867277
0.0013703047908849414,0.00022018480640103596
0.0012718347231517122,0.00020941158854453123
0.0012221571843379565,0.00020373283011563347
0.0014137461665968258,0.0002247452253093827
0.0015032556465630086,0.00023376961645356058
0.0013399756289055233,0.00021694593998590028
0.0012564646290853503,0.00020767130775081597
0.0012144784730607511,0.00020283950788329587
0.0011936372942692166,0.0002003874409528708
0.0014007921176271646,0.00022339320591921146
0.0012873648259155129,0.00021115285794924622
0.0014437734564652154,0.00022781638365722054
0.0013093877054829112,0.0002135810440768159
0.0014540162621747928,0.00022885096752956277
0.0013146252042089222,0.000214166971889617
0.0012436738828212803,0.00020619712898961527
0.0012081399546534013,0.00020207455903449288
0.0011905269848925064,0.00019999616307193812
0.0011818270908277894,0.0001989699531924012
0.001177566467194207,0.00019845745071733772
0.0013935437359168855,0.00022262086635450794
0.0012837013563945373,0.00021071802514261283
0.0012281231958154544,0.00020439933042115506
0.0012003982296284453,0.0002011706562924161
0.0011867015601630792,0.00019954765182672924
0.0011799626961923138,0.00019874173853329485
0.0013946499365807509,0.0002227215440639717
0.001494228253089132,0.00023282779451893327
0.0013353770161530069,0.00021638842477216726
0.0012541637751488197,0.00020736679785181546
0.0014284511374278324,0.00022621748105996573
0.0013015341348389217,0.00021269582079641298
0.0012370835830034746,0.0002054264487095863
0.001204875283316379,0.00020167873247041947
0.0014059291127961366,0.0002238892412167341
0.0012900169503942478,0.00021141405961014982
0.0012313217266759365,0.00020474861583732575
0.0012020261878958542,0.0002013310503785314
0.0011875126112125018,0.00019962430365688075
0.0011803589889918557,0.0001987805006823414
0.0011768387333136354,0.00019836685799319838
0.0013932214016687398,0.00022258233557625648
0.0014935116027418912,0.0002327835729465082
0.0015416224148152187,0.00023744932979363179
0.0015649565678321393,0.00023967324428972764
0.0013719532545869357,0.00022034223857983533
0.001272686490127444,0.00020949163137900167
0.0014369899869323462,0.00022710836294463952
0.0013059207639580823,0.0002131835835316012
0.0014524168700838563,0.00022867204137994997
0.0013138159905303217,0.00021406296462184957
0.0014561163448878456,0.00022904219739508722
0.0013157427509526882,0.00021425896825714365
0.0012442628175236173,0.00020623607418617556
0.0012084369833085268,0.0002020931287068174
0.0011906891481077582,0.0001999994514147389
0.0013995128154011421,0.00022321082222058805
0.00128674891638534,0.0002110404002795593
0.0014435149135856484,0.00022775343558631555
0.0015175673817560895,0.00023510278452152245
0.0015532837779760472,0.00023854076356993767
0.0015706889665212682,0.00024017548163403734
0.0013749550336640945,0.00022062852107615543
0.001274237849612471,0.00020963740412161298
0.0014377434604271732,0.00022715119818175083
0.001514815963734748,0.0002348194451517717
0.001346002273025988,0.00021752877351817495
0.001471249974850579,0.0002305190252889272
0.0013235315817759924,0.00021508751229974712
0.00146068077479137,0.00022947055245426412
0.0015258303099886913,0.00023588412282523296
0.0013517262113314124,0.0002181281980311776
0.0014739369786393418,0.00023078357571335373
0.0015322007808850288,0.00023649872318303104
0.001560412493869492,0.00023919686392160402
0.0013696237025294553,0.00022005599858877125
0.0012715327238960383,0.00020932645550665865
0.0012220732973966615,0.00020366315464354586
0.0011974536374980804,0.0002007788235756079
0.001185271925089376,0.00019934450071109236
0.001397083767731,0.00022294084009098482
0.0014953963005308257,0.0002329191642609854
0.001542554752832248,0.0002375018952468483
0.0013603821543238313,0.00021906266425836455
0.001266845872235514,0.00020878956622019724
0.0012197145274651304,0.00020339305210491618
0.0014126806229722716,0.00022458080738990154
0.0015028043247513393,0.00023366646856982362
0.0015461217028627224,0.00023786311840674925
0.0013622181335810534,0.00021927560717762142
0.0014788579754316054,0.00023130092147022582
0.001327456582120719,0.00021552319341695914
0.001462510517145815,0.00022966295175408464
0.0015266749010888606,0.00023599021705156465
0.0015577028504761177,0.0002389653880688401
0.0015728133585068695,0.00024039629357429045
0.0015801941469993936,0.00024109245269554703
0.0015838311929840367,0.00024141999449554404
0.0015855954116404218,0.00024158839194665557
0.0015864846452604618,0.00024165873725321056
0.0015869032740663772,0.00024170147603171498
0.0013833798433126666,0.00022152450206604118
0.0012785439312166392,0.0002101145355494704
0.0014397194985581673,0.00022735883525926826
0.0013073169357215838,0.000213325753795874
0.0012400008660746783,0.0002057532840799235
0.0012063113133044061,0.00020185007627465527
0.0014065772641346386,0.0002239602447759502
0.0012903452683515897,0.00021145389052525796
0.0014451958232644076,0.00022792411609129362
0.0015183736812625485,0.00023518104739724877
0.0013478313497404498,0.00021773909957990465
0.0014720693513014247,0.0002306305859087829
0.0015312949758127126,0.000236431233429381
0.0015599813432731822,0.00023916039908162659
0.0015739726286199615,0.00024046783648952772
0.0015807943950314999,0.00024111098461766418
0.001380215259437832,0.000221174134046522
0.001487383875219004,0.00023213369695986605
0.0015387035360798329,0.000237122981115965
0.001358392836853262,0.00021884174947103672
0.0012658658603247205,0.00020865927031063356
0.001219242045816689,0.00020331955104775588
0.0014124898238117125,0.00022453845657851757
0.0015027639132788814,0.0002336227822106062
0.0015461399984822257,0.00023782354151088064
0.0013622298519909897,0.00021925534898776147
0.0012678104492179836,0.00020888235581724115
0.0012202109771362092,0.00020343535724423386
0.0014129274043593134,0.00022458762309718878
0.001293613429215154,0.00021178999637800277
0.0012331259719290002,0.00020494533547894857
0.0012029105877763716,0.00020143501794442107
0.0011879705317534826,0.00019966761771525503
0.0011806164404271258,0.00019878933544639464
0.001394986698369243,0.00022271908366089442
0.0014944287695750514,0.00023280611933950915
0.0013355087818080372,0.00021636716673638305
0.0012542821509817909,0.00020733573389094035
0.0014285877713662522,0.00022616434067497963
0.0013016533439440502,0.00021264979098554521
0.0012372162685739554,0.00020537470493862343
0.001420735452357713,0.00022536168362840116
0.0015067016082595894,0.0002339928357294201
0.0015480621674301821,0.00023799091331838212
0.0013632614582353168,0.00021933864073648497
0.0014794043689074668,0.00023130128273189
0.0013277515289262583,0.00021552150473289322
0.0012503640585155569,0.00020688677831279053
0.0012115396514375558,0.00020239949772604912
0.0014090375356804008,0.00022413938413844462
0.0012916827084365886,0.00021152266537174412
0.0012322239946773589,0.00020478040841360296
0.001418500296628975,0.00022509405704390292
0.0012965146510952605,0.0002120508961373451
0.0014481456701755586,0.00022813391855656308
0.0015198524850533767,0.0002352443885367227
0.0015544682818278053,0.00023857050707217574
0.0013666036654066405,0.00021966927154798413
0.001270049702785972,0.00020909979049336716
0.0012213839276139006,0.00020352665311037138
0.001413547238409207,0.00022458322032153184
0.0012939813864843409,0.00021177006099032782
0.0012333628671152579,0.00020491553399975374
0.0012030809363180258,0.000201399723776128
0.0011881076352734184,0.00019962945772032225
0.0011807370882747955,0.0001987497273532246
0.0013950912266211157,0.0002226763453082679
0.0014945093873711876,0.00023277008221021185
0.0013355804271216354,0.00021633720597147036
0.001254349118292463,0.00020730865178138794
0.0012135328619632567,0.00020261252229102615
0.0011932582002355911,0.0002002396590668939
0.001400761801490991,0.0002232625888128899
0.0012874457039529607,0.00021104809807779572
0.0012300997498121506,0.00020453300198318547
0.0012014887239506617,0.00020119568232589372
0.0014044828989927035,0.00022364749516521538
0.0014990123376726833,0.00023318896409322258
0.0013378963403138844,0.00021658041072178302
0.0012555038115700861,0.00020744485115002922
0.0012141043208119052,0.00020268378421286622
0.0014102246351635733,0.0002242441482996338
0.0015017201008733444,0.00023347051213383097
0.0015457096817319944,0.00023771476575482346
0.0013620506476014474,0.0002191793358466451
0.001478866296538666,0.0002312140388977815
0.0013274978066501791,0.00021546472538198216
0.0012502371664099487,0.00020685718118548194
0.0012114900887714797,0.00020237920430301077
0.001409009124352043,0.00022413253322671228
0.0012916711174704137,0.00021151790227179007
0.0014459132920476006,0.00022789946112935095
0.001518816708546008,0.00023511975441372013
0.0013481299839581138,0.00021768261585432142
0.0014723103510207323,0.000230554724687006
0.0013241264864972983,0.0002150916849642645
0.0012485622363248362,0.000206649157816227
0.001426000737338799,0.00022585800006291737
0.001300382220275935,0.00021246048975926177
0.0014499685865908194,0.00022829633660325483
0.001312650370635453,0.0002138229529135781
0.0012427623471860424,0.00020598627679264294
0.001207761351415551,0.0002019390740472367
0.00140731964276467,0.00022395203011494293
0.0015003529310048148,0.00023333130205943815
0.001338581038022042,0.00021666370302247514
0.0014678337389837429,0.0002301053631471047
0.0013218242047512252,0.0002148385069522298
0.0014599545353407633,0.0002293260854954714
0.001317764434932817,0.00021440388750853812
0.0014580703698125756,0.00022913303501459817
0.0015246498301588478,0.00023569041863447405
0.0013511436493992173,0.00021801130254989838
0.00126220929878774,0.00020820854851702267
0.0012174704486023835,0.00020306694443684485
0.0011952319833855231,0.00020045726009565773
0.0011842568741005535,0.00019915405896472405
0.001396722758433324,0.0002228160253721431
0.0014953179644637484,0.00023281582541701264
0.001335996625846285,0.0002163661390413733
0.0012545727543498944,0.00020731922726599034
0.0012136577403618859,0.00020261284421708233
0.0011933552130505471,0.00020022608747658426
0.0011833422067188321,0.00019903580687283842
0.0011784231204980038,0.00019844591492698763
0.001176013246474072,0.0001981537255486888
0.0013930356686371627,0.00022240575619769898
0.001283542482023978,0.00021056743041308253
0.0012281587105709391,0.00020427812473913464
0.0012005322732445923,0.00020106477102027541
0.0011868847665399806,0.00019944952291158326
0.0013979312358169964,0.00022292217757219517
0.0014959406515711007,0.00023284011292010727
0.0015429729153463214,0.00023738776967429517
0.0013606746254102874,0.00021897737676867212
0.0012671095354715323,0.00020870141295336006
0.0014346133200804775,0.00022667559139296104
0.0013048408367847797,0.0002128971117131005
0.0012388859363555507,0.0002054801990360081
0.0012058898875199823,0.00020166073079114753
0.0014065494449894745,0.0002237993664190864
0.0012904731286933133,0.00021131515173606095
0.001445415072285121,0.00022778240379380552
0.001518645213690309,0.00023503189546771698
0.0015539716257535804,0.00023842486135628292
0.0013663847302184038,0.00021957673866227306
0.0012700159729705988,0.00020902116520969512
0.001221433043767263,0.00020346127695838656
0.001413663700161589,0.00022450886748669784
0.0015034557589712822,0.0002335413058154938
0.0015466448020545036,0.00023770074779925313
0.001567612339545088,0.0002396905378170978
0.001577843343296059,0.00024065430559933152
0.0013787943734958684,0.00022087428244037081
0.0012763385986063627,0.00020971689624673507
0.0014388835753164318,0.00022709741957219003
0.001515508963954666,0.00023471957562820739
0.0013464967251004968,0.0002174267048980425
0.0012599231610219343,0.00020787164854190084
0.001431293198593689,0.0002263306835899647
0.0015118670555543414,0.00023437330583552023
0.0013446088968898772,0.000217230231235918
0.0014707369712434293,0.00023031486997497757
0.001530833125407844,0.00023619376995600463
0.0015599076514183395,0.0002389712837379404
0.001369499992389558,0.00021988091662716457
0.0012716197912487242,0.00020917757170484114
0.001222256511819789,0.00020353378741736977
0.0011976854529883567,0.00020065943665221615
0.0011855279583099668,0.00019923011047110836
0.0013973999461858403,0.00022279380326068127
0.001495739461768321,0.00023275528275630865
0.001336283766700397,0.00021630976126471363
0.0014668496338157916,0.0002299020363852011
0.0013213917090863136,0.00021470026584061858
0.0012472363146647592,0.00020642356097247365
0.0012100779112547758,0.00020212686166436595
0.0011916503972700641,0.00019995800814410884
0.001400160710564243,0.00022308624440019778
0.001287224996530718,0.00021092192493789473
0.0014439709758743192,0.00022758504283813786
0.0013096466642628036,0.00021340182137481948
0.0014543835756625641,0.00022864861564115218
0.0015229913752975756,0.0002354096930061685
0.0015561498796364693,0.00023857123912767855
0.0013675535936720122,0.00021965051099348323
0.0012706494297153002,0.00020904678841558128
0.0012217679160053132,0.00020346810950002046
0.0014138588144510583,0.00022449012496149435
0.001503616523885478,0.00023349959056952495
0.0015467774225253132,0.00023765364510435635
0.001362709886023595,0.00021911263336524235
0.001268184317448307,0.00020876041374069521
0.0014351874880421738,0.00022666060280840899
0.0015138275401187144,0.00023447596398791843
0.0013456812611511936,0.00021727068841048203
0.0014713530058689261,0.00023027696986126843
0.0015312280049401112,0.0002361267616534943
0.0015602246267797575,0.00023887756285800285
0.0015743383007705302,0.0002402085591846891
0.0015812333183772714,0.0002408566193813501
0.0015846329280253234,0.0002411608021675107
0.0015862809286763162,0.00024131780015895798
0.0015870851072263537,0.00024139626030411046
0.0015875040476794199,0.00024142260592796463
0.001383925740937224,0.00022129142914034891
0.0012790227619250544,0.00020991896860138296
0.0012260182588779492,0.00020389580460086613
0.0011995964823453475,0.00020082377080024493
0.0011865280813151355,0.00019928910556761437
0.0011801108205402183,0.00019852307984101166
0.0013950464891535927,0.00022246806199621006
0.0012847038193055126,0.0002105525200810815
0.001228888692459654,0.00020421449567753237
0.001201053751655522,0.00020097124330331002
0.0014045211860417523,0.00022343797950296373
0.0014992307097660767,0.00023299196995241027
0.0015447015126605985,0.00023738998539464954
0.0013617009786957173,0.0002189366434839414
0.0014789568816879883,0.00023097838136058537
0.0013277145321847056,0.00021527704842415566
0.0012505204856236084,0.00020669437781211834
0.0012118076114107246,0.00020222903662479896
0.0014094297943736402,0.00022393329478032466
0.0015015827442328325,0.0002332078001397678
0.0015458812832387565,0.00023747165588050386
0.0013623325305595665,0.00021897803159323496
0.001479283865403655,0.0002309818836196361
0.0015351063265865712,0.00023642650430614337
0.001356759554648659,0.00021837067824205907
0.001476643005623683,0.000230719718097908
0.0013265670460633735,0.0002151144594654927
0.0012499949357670256,0.00020658780514657703
0.001211588070854741,0.00020215860724710332
0.0014093648034537885,0.00022388553221504317
0.0015016219441059964,0.0002331517881445345
0.0013394425661647958,0.00021649678616000767
0.001468536488170875,0.00022988090887712085
0.0013224168474023838,0.00021463492275750518
0.0012479004256265018,0.00020633524521802602
0.0014259762375448692,0.00022558452370137453
0.0015095604831724268,0.0002339151551039022
0.0013435499413663539,0.000216930017089593
0.0012585987612181789,0.00020754516717712786
0.0014309313047039878,0.00022607009740377969
0.0015119515972243157,0.0002341251155842457
0.0015509940048947328,0.00023786054664354006
0.001569991353765232,0.0002396396809846034
0.0013748904737715354,0.0002202300459311706
0.0012745101596733364,0.0002093141974833536
0.0014383078155192147,0.00022679233122394329
0.0013069234943402664,0.0002128985541294711
0.0012401265936040642,0.00020540967380108208
0.001422456682894098,0.00022517900087547167
0.001298800709685131,0.0002120067977169889
0.0014495933884113702,0.0002279208685350338
0.0015209379638107194,0.0002349500389821168
0.0015553694853577304,0.0002382438482642278
0.001367336284125414,0.00021940186396700895
0.001270716399596855,0.00020884982755533445
0.0014365757041871425,0.00022658520726889664
0.0013060345327874554,0.0002127858639867584
0.001452985081571407,0.00022824109633458632
0.0015225609925356995,0.00023509915895817971
0.0015561646626409851,0.0002383112755965197
0.0015725210946596025,0.00023985323731037949
0.0013762195536026504,0.00022035075659372264
0.0012752013237961614,0.00020937408833533996
0.0012242294470751194,0.00020356701283737047
0.0011988238541672436,0.00020061437243837832
0.0014036653618166148,0.00022321805725955402
0.0014989895944445355,0.000232809846551402
0.001338165373803059,0.00021627380404487865
0.0014680081696401156,0.0002297462306291566
0.001529812158313212,0.0002357820809386011
0.001559702024668069,0.00023862987592553896
0.0013695994277359424,0.00021962221082911276
0.0014828582187612412,0.0002311937546588397
0.0015369697642933964,0.00023645568677129974
0.0013577981538216827,0.0002183686926042764
0.0012658895047604527,0.00020828909977810137
0.0012196067963741754,0.00020299552568297816
0.0014131425076260677,0.00022415993373031424
0.0012940827047582294,0.000211430209033444
0.0012337371176758375,0.00020461744497576176
0.001203581955000031,0.00020112813842264082
0.0014058570528358448,0.00022340506195999926
0.0015000756506675728,0.00023287225226869675
0.0013387557945270052,0.00021629995921867022
0.001468328549524395,0.00022973562126729527
0.0013223975172114142,0.00021452478040366043
0.0014606891729060558,0.0002289546846297516
0.001526350384216743,0.0002353853575440567
0.0015581067082746673,0.00023839767989941775
0.001368799283412858,0.00021948241931845665
0.0012714951571391982,0.00020888188616925512
0.001437030406672646,0.00022655188042640677
0.001306325537535852,0.0002127479590492315
0.0014531782197525673,0.00022819416629685167
0.0013146035438321192,0.0002136651103534373
0.0014570559764778596,0.0002285801236454335
0.0013165980711026192,0.00021388011721966836
0.0014579914255339079,0.00022867046570553988
0.0013171050033392833,0.0002139198769099719
0.0012453568508116416,0.0002059078092210099
0.0012094163207384328,0.00020175994974233266
0.0014085731619277338,0.0002236254147030773
0.00150140678667399,0.00023295125468213447
0.0015460250568137557,0.00023723610191837935
0.001362568963421893,0.0002187936307495462
0.0014796030615102334,0.0002307937888896712
0.001535502814055854,0.00023621765183044503
0.0015625990223173895,0.00023877429324300532
0.001575791723131197,0.00024001337841625243
0.001582237763652232,0.0002406171403437654
0.0015854178796871436,0.0002408997992579444
0.0015869584351113303,0.000241046290362882
